year,name,angle_deg,time_kst,time_utc,longitude_deg
1930,소서,105.0,1930-01-06 10:02:23,1930-01-06 01:02:23,284.9999970672
1930,소한,285.0,1930-01-06 10:02:23,1930-01-06 01:02:23,284.9999970672
1930,대서,120.0,1930-01-21 03:32:47,1930-01-20 18:32:47,299.9999983743
1930,대한,300.0,1930-01-21 03:32:47,1930-01-20 18:32:47,299.9999983743
1930,입추,135.0,1930-02-04 21:50:58,1930-02-04 12:50:58,314.9999970549
1930,입춘,315.0,1930-02-04 21:50:58,1930-02-04 12:50:58,314.9999970549
1930,처서,150.0,1930-02-19 17:59:36,1930-02-19 08:59:36,329.999996159
1930,우수,330.0,1930-02-19 17:59:36,1930-02-19 08:59:36,329.999996159
1930,백로,165.0,1930-03-06 16:16:25,1930-03-06 07:16:25,344.9999972205
1930,경칩,345.0,1930-03-06 16:16:25,1930-03-06 07:16:25,344.9999972205
1930,춘분,0.0,1930-03-21 17:29:33,1930-03-21 08:29:33,1.818e-07
1930,추분,180.0,1930-03-21 17:29:33,1930-03-21 08:29:33,1.818e-07
1930,청명,15.0,1930-04-05 21:37:14,1930-04-05 12:37:14,15.0000035828
1930,한로,195.0,1930-04-05 21:37:14,1930-04-05 12:37:14,15.0000035828
1930,곡우,30.0,1930-04-21 05:05:36,1930-04-20 20:05:36,29.9999968723
1930,상강,210.0,1930-04-21 05:05:36,1930-04-20 20:05:36,29.9999968723
1930,입하,45.0,1930-05-06 15:26:51,1930-05-06 06:26:51,45.0000024235
1930,입동,225.0,1930-05-06 15:26:51,1930-05-06 06:26:51,45.0000024235
1930,소만,60.0,1930-05-22 04:41:50,1930-05-21 19:41:50,60.0000017076
1930,소설,240.0,1930-05-22 04:41:50,1930-05-21 19:41:50,60.0000017076
1930,망종,75.0,1930-06-06 19:57:53,1930-06-06 10:57:53,74.9999982994
1930,대설,255.0,1930-06-06 19:57:53,1930-06-06 10:57:53,74.9999982994
1930,하지,90.0,1930-06-22 12:52:38,1930-06-22 03:52:38,90.0000032199
1930,동지,270.0,1930-06-22 12:52:38,1930-06-22 03:52:38,90.0000032199
1931,소서,105.0,1931-01-06 15:55:26,1931-01-06 06:55:26,284.999999359
1931,소한,285.0,1931-01-06 15:55:26,1931-01-06 06:55:26,284.999999359
1931,대서,120.0,1931-01-21 09:17:19,1931-01-21 00:17:19,300.0000029965
1931,대한,300.0,1931-01-21 09:17:19,1931-01-21 00:17:19,300.0000029965
1931,입추,135.0,1931-02-05 03:40:28,1931-02-04 18:40:28,314.9999992146
1931,입춘,315.0,1931-02-05 03:40:28,1931-02-04 18:40:28,314.9999992146
1931,처서,150.0,1931-02-19 23:40:05,1931-02-19 14:40:05,329.9999963126
1931,우수,330.0,1931-02-19 23:40:05,1931-02-19 14:40:05,329.9999963126
1931,백로,165.0,1931-03-06 22:01:56,1931-03-06 13:01:56,344.999996883
1931,경칩,345.0,1931-03-06 22:01:56,1931-03-06 13:01:56,344.999996883
1931,춘분,0.0,1931-03-21 23:06:05,1931-03-21 14:06:05,1.4662e-06
1931,추분,180.0,1931-03-21 23:06:05,1931-03-21 14:06:05,1.4662e-06
1931,청명,15.0,1931-04-06 03:20:15,1931-04-05 18:20:15,15.0000024587
1931,한로,195.0,1931-04-06 03:20:15,1931-04-05 18:20:15,15.0000024587
1931,곡우,30.0,1931-04-21 10:39:35,1931-04-21 01:39:35,30.0000000016
1931,상강,210.0,1931-04-21 10:39:35,1931-04-21 01:39:35,30.0000000016
1931,입하,45.0,1931-05-06 21:09:24,1931-05-06 12:09:24,44.9999969462
1931,입동,225.0,1931-05-06 21:09:24,1931-05-06 12:09:24,44.9999969462
1931,소만,60.0,1931-05-22 10:15:13,1931-05-22 01:15:13,59.9999990004
1931,소설,240.0,1931-05-22 10:15:13,1931-05-22 01:15:13,59.9999990004
1931,망종,75.0,1931-06-07 01:41:36,1931-06-06 16:41:36,75.0000022767
1931,대설,255.0,1931-06-07 01:41:36,1931-06-06 16:41:36,75.0000022767
1931,하지,90.0,1931-06-22 18:27:52,1931-06-22 09:27:52,89.9999991195
1931,동지,270.0,1931-06-22 18:27:52,1931-06-22 09:27:52,89.9999991195
1932,소서,105.0,1932-01-06 21:44:55,1932-01-06 12:44:55,285.0000002102
1932,소한,285.0,1932-01-06 21:44:55,1932-01-06 12:44:55,285.0000002102
1932,대서,120.0,1932-01-21 15:06:37,1932-01-21 06:06:37,300.000002352
1932,대한,300.0,1932-01-21 15:06:37,1932-01-21 06:06:37,300.000002352
1932,입추,135.0,1932-02-05 09:29:11,1932-02-05 00:29:11,314.999999525
1932,입춘,315.0,1932-02-05 09:29:11,1932-02-05 00:29:11,314.999999525
1932,처서,150.0,1932-02-20 05:28:11,1932-02-19 20:28:11,330.0000001178
1932,우수,330.0,1932-02-20 05:28:11,1932-02-19 20:28:11,330.0000001178
1932,백로,165.0,1932-03-06 03:49:10,1932-03-05 18:49:10,345.0000016038
1932,경칩,345.0,1932-03-06 03:49:10,1932-03-05 18:49:10,345.0000016038
1932,춘분,0.0,1932-03-21 04:53:23,1932-03-20 19:53:23,1.0622e-06
1932,추분,180.0,1932-03-21 04:53:23,1932-03-20 19:53:23,1.0622e-06
1932,청명,15.0,1932-04-05 09:06:10,1932-04-05 00:06:10,15.0000023616
1932,한로,195.0,1932-04-05 09:06:10,1932-04-05 00:06:10,15.0000023616
1932,곡우,30.0,1932-04-20 16:27:51,1932-04-20 07:27:51,29.9999974643
1932,상강,210.0,1932-04-20 16:27:51,1932-04-20 07:27:51,29.9999974643
1932,입하,45.0,1932-05-06 02:54:59,1932-05-05 17:54:59,44.9999982802
1932,입동,225.0,1932-05-06 02:54:59,1932-05-05 17:54:59,44.9999982802
1932,소만,60.0,1932-05-21 16:06:23,1932-05-21 07:06:23,60.0000011593
1932,소설,240.0,1932-05-21 16:06:23,1932-05-21 07:06:23,60.0000011593
1932,망종,75.0,1932-06-06 07:27:35,1932-06-05 22:27:35,75.0000022435
1932,대설,255.0,1932-06-06 07:27:35,1932-06-05 22:27:35,75.0000022435
1932,하지,90.0,1932-06-22 00:22:25,1932-06-21 15:22:25,90.0000015283
1932,동지,270.0,1932-06-22 00:22:25,1932-06-21 15:22:25,90.0000015283
1933,소서,105.0,1933-01-06 03:23:11,1933-01-05 18:23:11,284.9999974389
1933,소한,285.0,1933-01-06 03:23:11,1933-01-05 18:23:11,284.9999974389
1933,대서,120.0,1933-01-20 20:52:30,1933-01-20 11:52:30,299.9999998106
1933,대한,300.0,1933-01-20 20:52:30,1933-01-20 11:52:30,299.9999998106
1933,입추,135.0,1933-02-04 15:09:07,1933-02-04 06:09:07,315.0000037938
1933,입춘,315.0,1933-02-04 15:09:07,1933-02-04 06:09:07,315.0000037938
1933,처서,150.0,1933-02-19 11:16:06,1933-02-19 02:16:06,329.99999745
1933,우수,330.0,1933-02-19 11:16:06,1933-02-19 02:16:06,329.99999745
1933,백로,165.0,1933-03-06 09:31:15,1933-03-06 00:31:15,345.000001622
1933,경칩,345.0,1933-03-06 09:31:15,1933-03-06 00:31:15,345.000001622
1933,춘분,0.0,1933-03-21 10:42:54,1933-03-21 01:42:54,3.6987e-06
1933,추분,180.0,1933-03-21 10:42:54,1933-03-21 01:42:54,3.6987e-06
1933,청명,15.0,1933-04-05 14:50:20,1933-04-05 05:50:20,15.000001674
1933,한로,195.0,1933-04-05 14:50:20,1933-04-05 05:50:20,15.000001674
1933,곡우,30.0,1933-04-20 22:18:04,1933-04-20 13:18:04,30.000001012
1933,상강,210.0,1933-04-20 22:18:04,1933-04-20 13:18:04,30.000001012
1933,입하,45.0,1933-05-06 08:41:34,1933-05-05 23:41:34,44.9999980812
1933,입동,225.0,1933-05-06 08:41:34,1933-05-05 23:41:34,44.9999980812
1933,소만,60.0,1933-05-21 21:56:35,1933-05-21 12:56:35,60.0000030668
1933,소설,240.0,1933-05-21 21:56:35,1933-05-21 12:56:35,60.0000030668
1933,망종,75.0,1933-06-06 13:17:10,1933-06-06 04:17:10,74.9999979721
1933,대설,255.0,1933-06-06 13:17:10,1933-06-06 04:17:10,74.9999979721
1933,하지,90.0,1933-06-22 06:11:37,1933-06-21 21:11:37,89.9999972218
1933,동지,270.0,1933-06-22 06:11:37,1933-06-21 21:11:37,89.9999972218
1934,소서,105.0,1934-01-06 09:16:19,1934-01-06 00:16:19,285.0000015583
1934,소한,285.0,1934-01-06 09:16:19,1934-01-06 00:16:19,285.0000015583
1934,대서,120.0,1934-01-21 02:36:42,1934-01-20 17:36:42,300.0000037826
1934,대한,300.0,1934-01-21 02:36:42,1934-01-20 17:36:42,300.0000037826
1934,입추,135.0,1934-02-04 21:03:27,1934-02-04 12:03:27,315.0000037032
1934,입춘,315.0,1934-02-04 21:03:27,1934-02-04 12:03:27,315.0000037032
1934,처서,150.0,1934-02-19 17:01:27,1934-02-19 08:01:27,329.9999987619
1934,우수,330.0,1934-02-19 17:01:27,1934-02-19 08:01:27,329.9999987619
1934,백로,165.0,1934-03-06 15:26:09,1934-03-06 06:26:09,344.9999961916
1934,경칩,345.0,1934-03-06 15:26:09,1934-03-06 06:26:09,344.9999961916
1934,춘분,0.0,1934-03-21 16:27:42,1934-03-21 07:27:42,359.999998823
1934,추분,180.0,1934-03-21 16:27:42,1934-03-21 07:27:42,359.999998823
1934,청명,15.0,1934-04-05 20:43:28,1934-04-05 11:43:28,14.9999981792
1934,한로,195.0,1934-04-05 20:43:28,1934-04-05 11:43:28,14.9999981792
1934,곡우,30.0,1934-04-21 03:59:56,1934-04-20 18:59:56,30.0000016059
1934,상강,210.0,1934-04-21 03:59:56,1934-04-20 18:59:56,30.0000016059
1934,입하,45.0,1934-05-06 14:30:33,1934-05-06 05:30:33,44.9999966098
1934,입동,225.0,1934-05-06 14:30:33,1934-05-06 05:30:33,44.9999966098
1934,소만,60.0,1934-05-22 03:34:42,1934-05-21 18:34:42,59.9999988696
1934,소설,240.0,1934-05-22 03:34:42,1934-05-21 18:34:42,59.9999988696
1934,망종,75.0,1934-06-06 19:01:12,1934-06-06 10:01:12,75.0000020136
1934,대설,255.0,1934-06-06 19:01:12,1934-06-06 10:01:12,75.0000020136
1934,하지,90.0,1934-06-22 11:47:42,1934-06-22 02:47:42,89.9999983055
1934,동지,270.0,1934-06-22 11:47:42,1934-06-22 02:47:42,89.9999983055
1935,소서,105.0,1935-01-06 15:02:10,1935-01-06 06:02:10,285.00000288
1935,소한,285.0,1935-01-06 15:02:10,1935-01-06 06:02:10,285.00000288
1935,대서,120.0,1935-01-21 08:28:08,1935-01-20 23:28:08,300.0000034973
1935,대한,300.0,1935-01-21 08:28:08,1935-01-20 23:28:08,300.0000034973
1935,입추,135.0,1935-02-05 02:48:32,1935-02-04 17:48:32,314.9999976775
1935,입춘,315.0,1935-02-05 02:48:32,1935-02-04 17:48:32,314.9999976775
1935,처서,150.0,1935-02-19 22:51:46,1935-02-19 13:51:46,330.000003664
1935,우수,330.0,1935-02-19 22:51:46,1935-02-19 13:51:46,330.000003664
1935,백로,165.0,1935-03-06 21:10:01,1935-03-06 12:10:01,345.0000031351
1935,경칩,345.0,1935-03-06 21:10:01,1935-03-06 12:10:01,345.0000031351
1935,춘분,0.0,1935-03-21 22:17:32,1935-03-21 13:17:32,359.9999978539
1935,추분,180.0,1935-03-21 22:17:32,1935-03-21 13:17:32,359.9999978539
1935,청명,15.0,1935-04-06 02:26:10,1935-04-05 17:26:10,15.0000003323
1935,한로,195.0,1935-04-06 02:26:10,1935-04-05 17:26:10,15.0000003323
1935,곡우,30.0,1935-04-21 09:49:54,1935-04-21 00:49:54,30.0000022677
1935,상강,210.0,1935-04-21 09:49:54,1935-04-21 00:49:54,30.0000022677
1935,입하,45.0,1935-05-06 20:11:52,1935-05-06 11:11:52,45.000000337
1935,입동,225.0,1935-05-06 20:11:52,1935-05-06 11:11:52,45.000000337
1935,소만,60.0,1935-05-22 09:24:38,1935-05-22 00:24:38,60.0000036463
1935,소설,240.0,1935-05-22 09:24:38,1935-05-22 00:24:38,60.0000036463
1935,망종,75.0,1935-06-07 00:41:26,1935-06-06 15:41:26,75.0000023688
1935,대설,255.0,1935-06-07 00:41:26,1935-06-06 15:41:26,75.0000023688
1935,하지,90.0,1935-06-22 17:37:42,1935-06-22 08:37:42,89.9999976978
1935,동지,270.0,1935-06-22 17:37:42,1935-06-22 08:37:42,89.9999976978
1936,소서,105.0,1936-01-06 20:46:28,1936-01-06 11:46:28,284.9999994154
1936,소한,285.0,1936-01-06 20:46:28,1936-01-06 11:46:28,284.9999994154
1936,대서,120.0,1936-01-21 14:12:04,1936-01-21 05:12:04,299.9999984223
1936,대한,300.0,1936-01-21 14:12:04,1936-01-21 05:12:04,299.9999984223
1936,입추,135.0,1936-02-05 08:29:06,1936-02-04 23:29:06,314.9999967782
1936,입춘,315.0,1936-02-05 08:29:06,1936-02-04 23:29:06,314.9999967782
1936,처서,150.0,1936-02-20 04:32:51,1936-02-19 19:32:51,329.999997773
1936,우수,330.0,1936-02-20 04:32:51,1936-02-19 19:32:51,329.999997773
1936,백로,165.0,1936-03-06 02:48:57,1936-03-05 17:48:57,345.0000003125
1936,경칩,345.0,1936-03-06 02:48:57,1936-03-05 17:48:57,345.0000003125
1936,춘분,0.0,1936-03-21 03:57:38,1936-03-20 18:57:38,359.9999968718
1936,추분,180.0,1936-03-21 03:57:38,1936-03-20 18:57:38,359.9999968718
1936,청명,15.0,1936-04-05 08:06:34,1936-04-04 23:06:34,14.999997937
1936,한로,195.0,1936-04-05 08:06:34,1936-04-04 23:06:34,14.999997937
1936,곡우,30.0,1936-04-20 15:30:54,1936-04-20 06:30:54,30.0000003337
1936,상강,210.0,1936-04-20 15:30:54,1936-04-20 06:30:54,30.0000003337
1936,입하,45.0,1936-05-06 01:56:19,1936-05-05 16:56:19,44.9999995853
1936,입동,225.0,1936-05-06 01:56:19,1936-05-05 16:56:19,44.9999995853
1936,소만,60.0,1936-05-21 15:07:14,1936-05-21 06:07:14,60.0000006892
1936,소설,240.0,1936-05-21 15:07:14,1936-05-21 06:07:14,60.0000006892
1936,망종,75.0,1936-06-06 06:30:30,1936-06-05 21:30:30,74.9999965358
1936,대설,255.0,1936-06-06 06:30:30,1936-06-05 21:30:30,74.9999965358
1936,하지,90.0,1936-06-21 23:21:25,1936-06-21 14:21:25,89.9999974291
1936,동지,270.0,1936-06-21 23:21:25,1936-06-21 14:21:25,89.9999974291
1937,소서,105.0,1937-01-06 02:43:36,1937-01-05 17:43:36,284.999999657
1937,소한,285.0,1937-01-06 02:43:36,1937-01-05 17:43:36,284.999999657
1937,대서,120.0,1937-01-20 20:00:48,1937-01-20 11:00:48,299.9999977495
1937,대한,300.0,1937-01-20 20:00:48,1937-01-20 11:00:48,299.9999977495
1937,입추,135.0,1937-02-04 14:25:24,1937-02-04 05:25:24,315.0000006782
1937,입춘,315.0,1937-02-04 14:25:24,1937-02-04 05:25:24,315.0000006782
1937,처서,150.0,1937-02-19 10:20:32,1937-02-19 01:20:32,330.0000015915
1937,우수,330.0,1937-02-19 10:20:32,1937-02-19 01:20:32,330.0000015915
1937,백로,165.0,1937-03-06 08:44:15,1937-03-05 23:44:15,345.0000000339
1937,경칩,345.0,1937-03-06 08:44:15,1937-03-05 23:44:15,345.0000000339
1937,춘분,0.0,1937-03-21 09:44:51,1937-03-21 00:44:51,359.99999637
1937,추분,180.0,1937-03-21 09:44:51,1937-03-21 00:44:51,359.99999637
1937,청명,15.0,1937-04-05 14:01:13,1937-04-05 05:01:13,14.9999979063
1937,한로,195.0,1937-04-05 14:01:13,1937-04-05 05:01:13,14.9999979063
1937,곡우,30.0,1937-04-20 21:19:00,1937-04-20 12:19:00,30.000001915
1937,상강,210.0,1937-04-20 21:19:00,1937-04-20 12:19:00,30.000001915
1937,입하,45.0,1937-05-06 07:50:25,1937-05-05 22:50:25,44.9999965867
1937,입동,225.0,1937-05-06 07:50:25,1937-05-05 22:50:25,44.9999965867
1937,소만,60.0,1937-05-21 20:56:58,1937-05-21 11:56:58,60.0000029566
1937,소설,240.0,1937-05-21 20:56:58,1937-05-21 11:56:58,60.0000029566
1937,망종,75.0,1937-06-06 12:22:40,1937-06-06 03:22:40,74.9999972289
1937,대설,255.0,1937-06-06 12:22:40,1937-06-06 03:22:40,74.9999972289
1937,하지,90.0,1937-06-22 05:11:47,1937-06-21 20:11:47,90.0000016151
1937,동지,270.0,1937-06-22 05:11:47,1937-06-21 20:11:47,90.0000016151
1938,소서,105.0,1938-01-06 08:31:00,1938-01-05 23:31:00,284.9999984225
1938,소한,285.0,1938-01-06 08:31:00,1938-01-05 23:31:00,284.9999984225
1938,대서,120.0,1938-01-21 01:58:34,1938-01-20 16:58:34,300.0000006293
1938,대한,300.0,1938-01-21 01:58:34,1938-01-20 16:58:34,300.0000006293
1938,입추,135.0,1938-02-04 20:14:49,1938-02-04 11:14:49,314.9999979476
1938,입춘,315.0,1938-02-04 20:14:49,1938-02-04 11:14:49,314.9999979476
1938,처서,150.0,1938-02-19 16:19:24,1938-02-19 07:19:24,329.999996556
1938,우수,330.0,1938-02-19 16:19:24,1938-02-19 07:19:24,329.999996556
1938,백로,165.0,1938-03-06 14:33:36,1938-03-06 05:33:36,345.0000018428
1938,경칩,345.0,1938-03-06 14:33:36,1938-03-06 05:33:36,345.0000018428
1938,춘분,0.0,1938-03-21 15:42:53,1938-03-21 06:42:53,359.9999983345
1938,추분,180.0,1938-03-21 15:42:53,1938-03-21 06:42:53,359.9999983345
1938,청명,15.0,1938-04-05 19:48:29,1938-04-05 10:48:29,14.9999973801
1938,한로,195.0,1938-04-05 19:48:29,1938-04-05 10:48:29,14.9999973801
1938,곡우,30.0,1938-04-21 03:14:32,1938-04-20 18:14:32,29.9999997008
1938,상강,210.0,1938-04-21 03:14:32,1938-04-20 18:14:32,29.9999997008
1938,입하,45.0,1938-05-06 13:35:00,1938-05-06 04:35:00,44.9999970222
1938,입동,225.0,1938-05-06 13:35:00,1938-05-06 04:35:00,44.9999970222
1938,소만,60.0,1938-05-22 02:49:59,1938-05-21 17:49:59,60.0000015296
1938,소설,240.0,1938-05-22 02:49:59,1938-05-21 17:49:59,60.0000015296
1938,망종,75.0,1938-06-06 18:06:29,1938-06-06 09:06:29,74.9999991111
1938,대설,255.0,1938-06-06 18:06:29,1938-06-06 09:06:29,74.9999991111
1938,하지,90.0,1938-06-22 11:03:23,1938-06-22 02:03:23,90.000000504
1938,동지,270.0,1938-06-22 11:03:23,1938-06-22 02:03:23,90.000000504
1939,소서,105.0,1939-01-06 14:27:42,1939-01-06 05:27:42,285.0000018844
1939,소한,285.0,1939-01-06 14:27:42,1939-01-06 05:27:42,285.0000018844
1939,대서,120.0,1939-01-21 07:50:31,1939-01-20 22:50:31,299.9999976145
1939,대한,300.0,1939-01-21 07:50:31,1939-01-20 22:50:31,299.9999976145
1939,입추,135.0,1939-02-05 02:10:16,1939-02-04 17:10:16,314.99999634
1939,입춘,315.0,1939-02-05 02:10:16,1939-02-04 17:10:16,314.99999634
1939,처서,150.0,1939-02-19 22:09:05,1939-02-19 13:09:05,330.0000009658
1939,우수,330.0,1939-02-19 22:09:05,1939-02-19 13:09:05,330.0000009658
1939,백로,165.0,1939-03-06 20:26:01,1939-03-06 11:26:01,344.9999991785
1939,경칩,345.0,1939-03-06 20:26:01,1939-03-06 11:26:01,344.9999991785
1939,춘분,0.0,1939-03-21 21:28:16,1939-03-21 12:28:16,359.9999992306
1939,추분,180.0,1939-03-21 21:28:16,1939-03-21 12:28:16,359.9999992306
1939,청명,15.0,1939-04-06 01:37:14,1939-04-05 16:37:14,15.0000025102
1939,한로,195.0,1939-04-06 01:37:14,1939-04-05 16:37:14,15.0000025102
1939,곡우,30.0,1939-04-21 08:54:56,1939-04-20 23:54:56,29.9999993104
1939,상강,210.0,1939-04-21 08:54:56,1939-04-20 23:54:56,29.9999993104
1939,입하,45.0,1939-05-06 19:20:54,1939-05-06 10:20:54,45.0000026181
1939,입동,225.0,1939-05-06 19:20:54,1939-05-06 10:20:54,45.0000026181
1939,소만,60.0,1939-05-22 08:26:29,1939-05-21 23:26:29,60.0000026983
1939,소설,240.0,1939-05-22 08:26:29,1939-05-21 23:26:29,60.0000026983
1939,망종,75.0,1939-06-06 23:51:30,1939-06-06 14:51:30,74.9999990379
1939,대설,255.0,1939-06-06 23:51:30,1939-06-06 14:51:30,74.9999990379
1939,하지,90.0,1939-06-22 16:39:14,1939-06-22 07:39:14,90.0000018232
1939,동지,270.0,1939-06-22 16:39:14,1939-06-22 07:39:14,90.0000018232
1940,소서,105.0,1940-01-06 20:23:32,1940-01-06 11:23:32,285.0000003702
1940,소한,285.0,1940-01-06 20:23:32,1940-01-06 11:23:32,285.0000003702
1940,대서,120.0,1940-01-21 13:43:55,1940-01-21 04:43:55,300.0000032932
1940,대한,300.0,1940-01-21 13:43:55,1940-01-21 04:43:55,300.0000032932
1940,입추,135.0,1940-02-05 08:07:24,1940-02-04 23:07:24,315.0000021801
1940,입춘,315.0,1940-02-05 08:07:24,1940-02-04 23:07:24,315.0000021801
1940,처서,150.0,1940-02-20 04:03:34,1940-02-19 19:03:34,329.9999991762
1940,우수,330.0,1940-02-20 04:03:34,1940-02-19 19:03:34,329.9999991762
1940,백로,165.0,1940-03-06 02:23:49,1940-03-05 17:23:49,344.9999995523
1940,경칩,345.0,1940-03-06 02:23:49,1940-03-05 17:23:49,344.9999995523
1940,춘분,0.0,1940-03-21 03:23:32,1940-03-20 18:23:32,359.999997076
1940,추분,180.0,1940-03-21 03:23:32,1940-03-20 18:23:32,359.999997076
1940,청명,15.0,1940-04-05 07:34:25,1940-04-04 22:34:25,14.9999985262
1940,한로,195.0,1940-04-05 07:34:25,1940-04-04 22:34:25,14.9999985262
1940,곡우,30.0,1940-04-20 14:50:43,1940-04-20 05:50:43,29.9999966248
1940,상강,210.0,1940-04-20 14:50:43,1940-04-20 05:50:43,29.9999966248
1940,입하,45.0,1940-05-06 01:16:07,1940-05-05 16:16:07,44.9999964736
1940,입동,225.0,1940-05-06 01:16:07,1940-05-05 16:16:07,44.9999964736
1940,소만,60.0,1940-05-21 14:22:52,1940-05-21 05:22:52,60.0000009143
1940,소설,240.0,1940-05-21 14:22:52,1940-05-21 05:22:52,60.0000009143
1940,망종,75.0,1940-06-06 05:43:54,1940-06-05 20:43:54,74.9999977482
1940,대설,255.0,1940-06-06 05:43:54,1940-06-05 20:43:54,74.9999977482
1940,하지,90.0,1940-06-21 22:36:14,1940-06-21 13:36:14,90.0000035001
1940,동지,270.0,1940-06-21 22:36:14,1940-06-21 13:36:14,90.0000035001
1941,소서,105.0,1941-01-06 02:03:46,1941-01-05 17:03:46,284.9999974429
1941,소한,285.0,1941-01-06 02:03:46,1941-01-05 17:03:46,284.9999974429
1941,대서,120.0,1941-01-20 19:33:28,1941-01-20 10:33:28,300.0000001726
1941,대한,300.0,1941-01-20 19:33:28,1941-01-20 10:33:28,300.0000001726
1941,입추,135.0,1941-02-04 13:49:36,1941-02-04 04:49:36,314.9999991441
1941,입춘,315.0,1941-02-04 13:49:36,1941-02-04 04:49:36,314.9999991441
1941,처서,150.0,1941-02-19 09:56:13,1941-02-19 00:56:13,329.9999988765
1941,우수,330.0,1941-02-19 09:56:13,1941-02-19 00:56:13,329.9999988765
1941,백로,165.0,1941-03-06 08:09:57,1941-03-05 23:09:57,345.0000030491
1941,경칩,345.0,1941-03-06 08:09:57,1941-03-05 23:09:57,345.0000030491
1941,춘분,0.0,1941-03-21 09:20:12,1941-03-21 00:20:12,2.4824e-06
1941,추분,180.0,1941-03-21 09:20:12,1941-03-21 00:20:12,2.4824e-06
1941,청명,15.0,1941-04-05 13:24:48,1941-04-05 04:24:48,14.9999981929
1941,한로,195.0,1941-04-05 13:24:48,1941-04-05 04:24:48,14.9999981929
1941,곡우,30.0,1941-04-20 20:50:17,1941-04-20 11:50:17,30.0000022616
1941,상강,210.0,1941-04-20 20:50:17,1941-04-20 11:50:17,30.0000022616
1941,입하,45.0,1941-05-06 07:09:43,1941-05-05 22:09:43,45.0000004523
1941,입동,225.0,1941-05-06 07:09:43,1941-05-05 22:09:43,45.0000004523
1941,소만,60.0,1941-05-21 20:22:40,1941-05-21 11:22:40,60.0000000733
1941,소설,240.0,1941-05-21 20:22:40,1941-05-21 11:22:40,60.0000000733
1941,망종,75.0,1941-06-06 11:39:04,1941-06-06 02:39:04,74.9999977493
1941,대설,255.0,1941-06-06 11:39:04,1941-06-06 02:39:04,74.9999977493
1941,하지,90.0,1941-06-22 04:33:08,1941-06-21 19:33:08,90.0000028713
1941,동지,270.0,1941-06-22 04:33:08,1941-06-21 19:33:08,90.0000028713
1942,소서,105.0,1942-01-06 08:02:10,1942-01-05 23:02:10,284.9999996018
1942,소한,285.0,1942-01-06 08:02:10,1942-01-05 23:02:10,284.9999996018
1942,대서,120.0,1942-01-21 01:23:20,1942-01-20 16:23:20,300.0000029934
1942,대한,300.0,1942-01-21 01:23:20,1942-01-20 16:23:20,300.0000029934
1942,입추,135.0,1942-02-04 19:48:25,1942-02-04 10:48:25,314.9999987836
1942,입춘,315.0,1942-02-04 19:48:25,1942-02-04 10:48:25,314.9999987836
1942,처서,150.0,1942-02-19 15:46:39,1942-02-19 06:46:39,329.9999993118
1942,우수,330.0,1942-02-19 15:46:39,1942-02-19 06:46:39,329.9999993118
1942,백로,165.0,1942-03-06 14:09:12,1942-03-06 05:09:12,345.0000006459
1942,경칩,345.0,1942-03-06 14:09:12,1942-03-06 05:09:12,345.0000006459
1942,춘분,0.0,1942-03-21 15:10:27,1942-03-21 06:10:27,359.9999988336
1942,추분,180.0,1942-03-21 15:10:27,1942-03-21 06:10:27,359.9999988336
1942,청명,15.0,1942-04-05 19:23:42,1942-04-05 10:23:42,15.0000030995
1942,한로,195.0,1942-04-05 19:23:42,1942-04-05 10:23:42,15.0000030995
1942,곡우,30.0,1942-04-21 02:38:59,1942-04-20 17:38:59,30.0000013337
1942,상강,210.0,1942-04-21 02:38:59,1942-04-20 17:38:59,30.0000013337
1942,입하,45.0,1942-05-06 13:06:43,1942-05-06 04:06:43,45.0000022071
1942,입동,225.0,1942-05-06 13:06:43,1942-05-06 04:06:43,45.0000022071
1942,소만,60.0,1942-05-22 02:08:32,1942-05-21 17:08:32,60.0000028041
1942,소설,240.0,1942-05-22 02:08:32,1942-05-21 17:08:32,60.0000028041
1942,망종,75.0,1942-06-06 17:32:25,1942-06-06 08:32:25,74.9999978124
1942,대설,255.0,1942-06-06 17:32:25,1942-06-06 08:32:25,74.9999978124
1942,하지,90.0,1942-06-22 10:16:05,1942-06-22 01:16:05,90.0000014001
1942,동지,270.0,1942-06-22 10:16:05,1942-06-22 01:16:05,90.0000014001
1943,소서,105.0,1943-01-06 13:54:43,1943-01-06 04:54:43,285.0000022057
1943,소한,285.0,1943-01-06 13:54:43,1943-01-06 04:54:43,285.0000022057
1943,대서,120.0,1943-01-21 07:18:44,1943-01-20 22:18:44,300.000002892
1943,대한,300.0,1943-01-21 07:18:44,1943-01-20 22:18:44,300.000002892
1943,입추,135.0,1943-02-05 01:39:57,1943-02-04 16:39:57,314.9999992946
1943,입춘,315.0,1943-02-05 01:39:57,1943-02-04 16:39:57,314.9999992946
1943,처서,150.0,1943-02-19 21:40:05,1943-02-19 12:40:05,329.9999994418
1943,우수,330.0,1943-02-19 21:40:05,1943-02-19 12:40:05,329.9999994418
1943,백로,165.0,1943-03-06 19:58:24,1943-03-06 10:58:24,345.0000014722
1943,경칩,345.0,1943-03-06 19:58:24,1943-03-06 10:58:24,345.0000014722
1943,춘분,0.0,1943-03-21 21:02:27,1943-03-21 12:02:27,8.403e-07
1943,추분,180.0,1943-03-21 21:02:27,1943-03-21 12:02:27,8.403e-07
